code,name,time,netProfit ,netProfit Growth,eps,epsGrowth,interestRates,PE,dividendYield,payoutRatio,netAssetValue,currency,rate,year,month
01726,HKE Holdings,2017-06-01,29.0,89.81,0.0,2.49,0.0,0.0,,0.0,0.8798,港元,5.6675,2017,6
01726,HKE Holdings,2018-06-01,5.0,-82.67,0.0081,2.49,0.0,0.0,,0.0,0.1849,港元,5.761,2018,6
01726,HKE Holdings,2019-06-01,13.0,158.53,0.0162,100.66,0.0,0.0,,0.0,0.2019,港元,5.78,2019,6
01727,河北建設s,2015-12-01,478.0,6.81,0.3999,-30.34,0.0,0.0,,0.0,0.2019,港元,1.17605,2015,12
01727,河北建設s,2016-12-01,854.0,78.66,0.7112,77.86,0.0,0.0,,0.0,0.2019,港元,1.11125,2016,12
01727,河北建設s,2017-12-01,1262.0,47.78,0.9591,34.86,0.0,0.0,,0.0,2.6994,港元,1.1989,2017,12
01727,河北建設s,2018-12-01,1314.0,4.16,0.7515,-21.65,0.3416,0.0,,45.45,3.4949,港元,1.1386,2018,12
01727,河北建設s,2019-12-01,842.0,-35.92,0.4694,-37.54,0.0,0.0,,0.0,3.4949,港元,1.1175,2019,12
01728,正通汽車s,2015-12-01,727.0,-27.48,0.3293,-27.5,0.1,14.52,2.09,30.36,4.5702,港元,1.1761,2015,12
01728,正通汽車s,2016-12-01,548.0,-24.65,0.2478,-24.75,0.1,29.1,1.39,40.36,4.4538,港元,1.11125,2016,12
01728,正通汽車s,2017-12-01,1428.0,160.44,0.645,160.28,0.14,7.47,2.91,21.71,5.3982,港元,1.1989,2017,12
01728,正通汽車s,2018-12-01,1394.0,-2.38,0.5682,-11.91,0.24,2.09,20.17,42.24,5.6339,港元,1.1386,2018,12
01728,正通汽車s,2019-12-01,742.0,-46.77,0.3028,-46.7,0.1,3.73,8.85,33.02,5.6339,港元,1.1175,2019,12
01729,匯聚科技,2015-03-01,67.0,-46.77,0.0508,-46.7,0.0,0.0,8.85,0.0,5.6339,港元,1.0,2015,3
01729,匯聚科技,2016-03-01,72.0,7.32,0.0545,7.28,0.0,0.0,8.85,0.0,5.6339,港元,1.0,2016,3
01729,匯聚科技,2017-03-01,82.0,14.09,0.0622,14.13,0.0,0.0,8.85,0.0,5.6339,港元,1.0,2017,3
01729,匯聚科技,2018-03-01,132.0,61.75,0.0868,39.55,0.01,0.0,8.85,11.52,0.2493,港元,1.0,2018,3
01729,匯聚科技,2019-03-01,123.0,-6.95,0.0668,-23.04,0.03,0.0,8.85,44.91,0.2984,港元,1.0,2019,3
01730,LHN,2015-09-01,23.0,-70.44,0.073,-74.21,0.0,0.0,8.85,0.0,0.2984,港元,5.4445,2015,9
01730,LHN,2016-09-01,86.0,272.85,0.2374,225.4,0.0,0.0,8.85,0.0,0.2984,港元,5.6795,2016,9
01730,LHN,2017-09-01,13.0,-84.48,0.0368,-84.49,0.0,0.0,8.85,0.0,0.0011,港元,5.7535,2017,9
01730,LHN,2018-09-01,31.0,132.83,0.079,114.67,0.0,0.0,8.85,0.0,1.2459,港元,5.728,2018,9
01730,LHN,2019-09-01,46.0,50.13,0.1153,45.87,0.0284,0.0,8.85,24.63,1.3456,港元,5.68,2019,9
01731,其利工業集團,2015-12-01,107.0,50.13,0.1372,45.87,0.0,0.0,8.85,0.0,1.3456,港元,7.7505,2015,12
01731,其利工業集團,2016-12-01,144.0,34.63,0.1845,34.52,0.0,0.0,8.85,0.0,1.3456,港元,7.754,2016,12
01731,其利工業集團,2017-12-01,165.0,14.25,0.211,14.32,0.0,0.0,8.85,0.0,1.3456,港元,7.814,2017,12
01731,其利工業集團,2018-12-01,58.0,-64.95,0.0595,-71.78,0.05,0.0,8.85,83.98,0.9974,港元,7.834,2018,12
01731,其利工業集團,2019-12-01,-4.0,-64.95,-0.0039,-71.78,0.0,0.0,8.85,0.0,0.9974,港元,7.787000000000001,2019,12
01732,象興國際,2015-12-01,12.0,-32.03,0.0,-71.78,0.0,0.0,0.0,0.0,0.9974,港元,1.1761,2015,12
01732,象興國際,2016-12-01,5.0,-63.1,0.0,-71.78,0.0,0.0,0.0,0.0,0.9974,港元,1.11125,2016,12
01732,象興國際,2017-12-01,13.0,179.83,0.0145,-71.78,0.0,18.96,0.0,0.0,0.1012,港元,1.1989,2017,12
01732,象興國際,2018-12-01,31.0,142.21,0.0306,111.13,0.0,6.2,0.0,0.0,0.1269,港元,1.1386,2018,12
01732,象興國際,2019-12-01,13.0,-57.85,0.013,-57.68,0.0,15.04,0.0,0.0,0.1366,港元,1.1175,2019,12
01733,易大宗,2015-12-01,-1723.0,53.35,-2.62,-167.35,0.0,-0.34,0.0,0.0,-0.4216,港元,1.0,2015,12
01733,易大宗,2016-12-01,2874.0,53.35,1.488,-167.35,0.077,0.56,9.28,5.17,0.6087,港元,1.0,2016,12
01733,易大宗,2017-12-01,905.0,-68.52,0.293,-80.31,0.072,2.05,12.0,24.57,0.8477,港元,1.0,2017,12
01733,易大宗,2018-12-01,880.0,-2.76,0.286,-2.39,0.072,0.77,32.73,25.17,1.0583,港元,1.0,2018,12
01733,易大宗,2019-12-01,312.0,-64.49,0.103,-63.99,0.0,2.01,0.0,0.0,1.0705,港元,1.0,2019,12
01735,中環控股,2015-03-01,8.0,-64.49,0.0,-63.99,0.0,2.01,0.0,0.0,1.0705,港元,1.0,2015,3
01735,中環控股,2016-03-01,30.0,256.05,0.0,-63.99,0.0,2.01,0.0,0.0,1.0705,港元,1.0,2016,3
01735,中環控股,2017-03-01,27.0,-10.34,0.0,-63.99,0.0,2.01,0.0,0.0,1.0705,港元,1.0,2017,3
01735,中環控股,2018-03-01,11.0,-60.2,0.054,-63.99,0.0,0.0,0.0,0.0,0.7089,港元,1.0,2018,3
01735,中環控股,2019-03-01,-11.0,-60.2,-0.041,-63.99,0.0,0.0,0.0,0.0,0.6572,港元,1.0,2019,3
01736,中國育兒網絡,2015-12-01,41.0,138.46,0.0448,109.99,0.0,0.0,0.0,0.0,0.3464,港元,1.1761,2015,12
01736,中國育兒網絡,2016-12-01,50.0,22.79,0.0486,8.37,0.0,0.0,0.0,0.0,0.3874,港元,1.11125,2016,12
01736,中國育兒網絡,2017-12-01,41.0,-16.84,0.0404,-16.8,0.0015,0.0,0.0,3.71,0.4451,港元,1.1989,2017,12
01736,中國育兒網絡,2018-12-01,34.0,-17.16,0.0335,-17.15,0.0,0.0,0.0,0.0,0.4685,港元,1.1386,2018,12
01736,中國育兒網絡,2019-12-01,-2.0,-17.16,-0.0015,-17.15,0.0,0.0,0.0,0.0,0.4685,港元,1.1175,2019,12
01737,亞洲實業集團,2015-03-01,18.0,-17.16,0.025,-17.15,0.0,0.0,0.0,0.0,0.4685,港元,1.0,2015,3
01737,亞洲實業集團,2016-03-01,19.0,3.53,0.025,0.0,0.0,0.0,0.0,0.0,0.4685,港元,1.0,2016,3
01737,亞洲實業集團,2017-03-01,34.0,78.99,0.046,84.0,0.0,0.0,0.0,0.0,0.4685,港元,1.0,2017,3
01737,亞洲實業集團,2018-03-01,12.0,-64.52,0.016,-65.22,0.0,0.0,0.0,0.0,0.1896,港元,1.0,2018,3
01737,亞洲實業集團,2019-03-01,0.0,-96.14,0.0005,-96.88,0.0,0.0,0.0,0.0,0.1887,港元,1.0,2019,3
01738,飛尚無煙煤,2015-12-01,-606.0,-117.06,-0.4352,-93.73,0.0,-2.87,0.0,0.0,-0.381,港元,1.1761,2015,12
01738,飛尚無煙煤,2016-12-01,-236.0,60.97,-0.1778,59.14,0.0,-7.48,0.0,0.0,-0.53,港元,1.11125,2016,12
01738,飛尚無煙煤,2017-12-01,219.0,60.97,0.1559,59.14,0.0,7.06,0.0,0.0,-0.4145,港元,1.1989,2017,12
01738,飛尚無煙煤,2018-12-01,228.0,4.38,0.1708,9.58,0.0,6.03,0.0,0.0,-0.2277,港元,1.1386,2018,12
01738,飛尚無煙煤,2019-12-01,-116.0,4.38,-0.0782,9.58,0.0,-13.04,0.0,0.0,-0.2277,港元,1.1175,2019,12
01739,齊屹科技s,2015-12-01,-406.0,4.38,-14.666,9.58,0.0,0.0,0.0,0.0,-0.2277,港元,1.1761,2015,12
01739,齊屹科技s,2016-12-01,-446.0,-9.91,-14.6129,0.36,0.0,0.0,0.0,0.0,-0.2277,港元,1.11125,2016,12
01739,齊屹科技s,2017-12-01,-988.0,-121.61,-24.1099,-64.99,0.0,0.0,0.0,0.0,-0.2277,港元,1.1989,2017,12
01739,齊屹科技s,2018-12-01,863.0,-121.61,1.0931,-64.99,0.0,0.0,0.0,0.0,1.2733,港元,1.1386,2018,12
01739,齊屹科技s,2019-12-01,69.0,-91.98,0.0559,-94.89,0.02,0.0,0.0,35.79,1.2733,港元,1.1175,2019,12
01740,新石文化,2016-12-01,36.0,-91.98,0.0,-94.89,0.0,0.0,0.0,35.79,1.2733,港元,1.1113,2016,12
01740,新石文化,2017-12-01,8.0,-77.99,0.0,-94.89,0.0,0.0,0.0,35.79,1.2733,港元,1.1989,2017,12
01740,新石文化,2018-12-01,73.0,815.26,0.0,-94.89,0.0,0.0,0.0,35.79,1.2733,港元,1.1386,2018,12
01740,新石文化,2019-12-01,28.0,-62.2,0.037,-94.89,0.0,0.0,0.0,0.0,1.2733,港元,1.1175,2019,12
01740,新石文化,,,,,,,,,,,,,,
01741,日贏控股,2015-09-01,24.0,,0.0,,0.0,,,,,港元,1.0,2015,9
01741,日贏控股,2016-09-01,20.0,-14.52,0.0,,0.0,,,,,港元,1.0,2016,9
01741,日贏控股,2017-09-01,24.0,16.35,0.0,,0.0,,,,,港元,1.0,2017,9
01741,日贏控股,2018-09-01,10.0,-58.15,0.0165,,0.0,0.0,,0.0,,港元,1.0,2018,9
01741,日贏控股,2019-09-01,-11.0,-58.15,-0.014,,0.0,0.0,,0.0,0.2416,港元,1.0,2019,9
01742,HPC Holdings,2015-10-01,97.0,-58.15,96.8363,,0.0,0.0,,0.0,0.2416,港元,5.5335,2015,10
01742,HPC Holdings,2016-10-01,139.0,43.53,139.2625,43.81,0.0,0.0,,0.0,0.2416,港元,5.5705,2016,10
01742,HPC Holdings,2017-10-01,157.0,12.54,156.4563,12.35,0.0,0.0,,0.0,0.2416,港元,5.731,2017,10
01742,HPC Holdings,2018-10-01,78.0,-50.41,0.0566,-99.96,0.0,0.0,,0.0,0.2799,港元,5.6615,2018,10
01742,HPC Holdings,2019-10-01,86.0,10.3,0.0519,-8.39,0.0,0.0,,0.0,0.3384,港元,5.7625,2019,10
01743,蒼南儀錶,2015-12-01,42.0,10.3,0.8115,-8.39,0.0,0.0,,0.0,0.3384,港元,1.17605,2015,12
01743,蒼南儀錶,2016-12-01,131.0,208.52,2.5114,209.49,0.0,0.0,,0.0,0.3384,港元,1.11125,2016,12
01743,蒼南儀錶,2017-12-01,287.0,119.78,5.5269,120.07,0.0,0.0,,0.0,0.3384,港元,1.1989,2017,12
01743,蒼南儀錶,2018-12-01,251.0,-12.63,4.8277,-12.65,0.9109,0.0,,18.87,16.9441,港元,1.1386,2018,12
01743,蒼南儀錶,2019-12-01,153.0,-39.14,2.1903,-54.63,0.6705,0.0,,30.61,16.9441,港元,1.1175,2019,12
01745,驢跡科技,2016-12-01,4.0,-39.14,0.0,-54.63,0.0,0.0,,30.61,16.9441,港元,1.1113,2016,12
01745,驢跡科技,2017-12-01,31.0,617.53,0.0,-54.63,0.0,0.0,,30.61,16.9441,港元,1.1989,2017,12
01745,驢跡科技,2018-12-01,114.0,270.75,0.0,-54.63,0.0,0.0,,30.61,16.9441,港元,1.1386,2018,12
01745,驢跡科技,2019-12-01,180.0,58.15,0.1676,-54.63,0.0,0.0,,0.0,67.5261,港元,1.1175,2019,12
01745,驢跡科技,,,,,,,,,,,,,,
01746,萬順集團控股,2015-12-01,21.0,,103.58,,0.0,0.0,,0.0,,港元,1.0,2015,12
01746,萬順集團控股,2016-12-01,18.0,-14.54,88.52,-14.54,0.0,0.0,,0.0,,港元,1.0,2016,12
01746,萬順集團控股,2017-12-01,23.0,32.2,117.02,32.2,0.0,0.0,,0.0,,港元,1.0,2017,12
01746,萬順集團控股,2018-12-01,13.0,-46.24,0.0145,-99.99,0.0,0.0,,0.0,0.1606,港元,1.0,2018,12
01746,萬順集團控股,2019-12-01,1.0,-92.0,0.001,-93.1,0.0,0.0,,0.0,0.1606,港元,1.0,2019,12
01747,Home Control,2016-12-01,44.0,-92.0,0.0,-93.1,0.0,0.0,,0.0,0.1606,港元,7.754,2016,12
01747,Home Control,2017-12-01,41.0,-7.29,0.0,-93.1,0.0,0.0,,0.0,0.1606,港元,7.814,2017,12
01747,Home Control,2018-12-01,29.0,-30.5,0.0,-93.1,0.0,0.0,,0.0,0.1606,港元,7.834,2018,12
01747,Home Control,2019-12-01,21.0,-25.31,0.0506,-93.1,0.021,0.0,,41.54,0.1606,港元,7.787000000000001,2019,12
01747,Home Control,,,,,,,,,,,,,,
01748,信源企業集團,2015-12-01,26.0,,0.0,,0.0,,,,,港元,7.7505,2015,12
01748,信源企業集團,2016-12-01,34.0,30.06,0.0,,0.0,,,,,港元,7.754,2016,12
01748,信源企業集團,2017-12-01,43.0,26.0,0.0,,0.0,,,,,港元,7.814,2017,12
01748,信源企業集團,2018-12-01,52.0,20.79,0.1582,,0.0,0.0,,0.0,1.941,港元,7.834,2018,12
01748,信源企業集團,2019-12-01,47.0,-9.75,0.1168,-26.19,0.0,0.0,,0.0,2.0458,港元,7.787000000000001,2019,12
01749,杉杉品牌,2015-12-01,62.0,-9.75,0.6233,-26.19,0.0,0.0,,0.0,2.0458,港元,1.17605,2015,12
01749,杉杉品牌,2016-12-01,39.0,-36.96,0.3889,-37.6,0.0,0.0,,0.0,2.0458,港元,1.11125,2016,12
01749,杉杉品牌,2017-12-01,54.0,37.66,0.5395,38.71,0.0,0.0,,0.0,2.0458,港元,1.1989,2017,12
01749,杉杉品牌,2018-12-01,41.0,-23.53,0.353,-34.58,0.0683,0.0,,19.35,2.4601,港元,1.1386,2018,12
01749,杉杉品牌,2019-12-01,-18.0,-23.53,-0.1341,-34.58,0.0,0.0,,0.0,2.2403,港元,1.1175,2019,12
01750,全達電器集團控股,2015-12-01,24.0,-23.53,0.017,-34.58,0.0,0.0,,0.0,2.2403,港元,1.0,2015,12
01750,全達電器集團控股,2016-12-01,26.0,10.69,0.0185,8.82,0.0,0.0,,0.0,2.2403,港元,1.0,2016,12
01750,全達電器集團控股,2017-12-01,12.0,-52.71,0.0087,-52.97,0.0,0.0,,0.0,2.2403,港元,1.0,2017,12
01750,全達電器集團控股,2018-12-01,10.0,-18.29,0.0061,-29.89,0.0,0.0,,0.0,0.1092,港元,1.0,2018,12
01750,全達電器集團控股,2019-12-01,11.0,12.84,0.0064,4.92,0.0,0.0,,0.0,0.1092,港元,1.0,2019,12
01751,景聯集團,2015-12-01,14.0,55.52,0.0282,55.8,0.0,0.0,,0.0,0.1092,港元,1.0,2015,12
01751,景聯集團,2016-12-01,4.0,-74.92,0.007,-75.18,0.0,0.0,,0.0,0.1284,港元,1.0,2016,12
01751,景聯集團,2017-12-01,25.0,602.89,0.0372,431.43,0.0,0.0,,0.0,0.1656,港元,1.0,2017,12
01751,景聯集團,2018-12-01,20.0,-19.34,0.03,-19.35,0.0,0.0,,0.0,0.1901,港元,1.0,2018,12
01751,景聯集團,2019-12-01,-25.0,-19.34,-0.0367,-19.35,0.0,0.0,,0.0,0.1534,港元,1.0,2019,12
01752,澳洲成峰高教,2015-06-01,28.0,-19.34,0.0189,-19.35,0.0,0.0,,0.0,0.1534,港元,5.9575,2015,6
01752,澳洲成峰高教,2016-06-01,20.0,-30.39,0.013,-31.44,0.0,0.0,,0.0,0.1534,港元,5.7365,2016,6
01752,澳洲成峰高教,2017-06-01,28.0,39.7,0.0154,19.1,0.0,0.0,,0.0,0.1534,港元,5.994,2017,6
01752,澳洲成峰高教,2018-06-01,9.0,-67.29,0.0046,-70.27,0.0,0.0,,0.0,0.1143,港元,5.81,2018,6
01752,澳洲成峰高教,2019-06-01,23.0,150.92,0.0088,91.87,0.004,0.0,,45.4,0.1138,港元,5.47,2019,6
01753,兌吧,2016-12-01,-97.0,150.92,0.0,91.87,0.0,0.0,,45.4,0.1138,港元,1.11125,2016,12
01753,兌吧,2017-12-01,118.0,150.92,0.0,91.87,0.0,0.0,,45.4,0.1138,港元,1.1989,2017,12
01753,兌吧,2018-12-01,-332.0,150.92,0.0,91.87,0.0,0.0,,45.4,0.1138,港元,1.1386,2018,12
01753,兌吧,2019-12-01,-223.0,32.75,-0.2447,91.87,0.1006,0.0,,-41.1,0.1138,港元,1.1175,2019,12
01753,兌吧,,,,,,,,,,,,,,
01755,新城悅服務s,2015-12-01,26.0,,0.0,,0.0,,,,,港元,1.1761,2015,12
01755,新城悅服務s,2016-12-01,48.0,84.36,0.0,,0.0,,,,,港元,1.11125,2016,12
01755,新城悅服務s,2017-12-01,88.0,82.76,0.0,,0.0,,,,,港元,1.1989,2017,12
01755,新城悅服務s,2018-12-01,171.0,94.58,0.2733,,0.1139,0.0,,41.67,1.1733,港元,1.1386,2018,12
01755,新城悅服務s,2019-12-01,315.0,84.04,0.38,39.04,0.2012,0.0,,52.94,1.2623,港元,1.1175,2019,12
01756,華立大學集團,2017-08-01,229.0,84.04,0.4576,39.04,0.0,0.0,,0.0,1.2623,港元,1.1856,2017,8
01756,華立大學集團,2018-08-01,222.0,-3.1,0.4441,-2.96,0.0,0.0,,0.0,1.2623,港元,1.1475,2018,8
01756,華立大學集團,2019-08-01,244.0,10.07,0.4882,9.94,0.0,0.0,,0.0,1.2623,港元,1.0947,2019,8
01757,俊裕地基集團,2015-03-01,18.0,10.07,0.0,9.94,0.0,0.0,,0.0,1.2623,港元,1.0,2015,3
01757,俊裕地基集團,2016-03-01,22.0,24.46,0.0,9.94,0.0,0.0,,0.0,1.2623,港元,1.0,2016,3
01757,俊裕地基集團,2017-03-01,26.0,16.33,0.0,9.94,0.0,0.0,,0.0,1.2623,港元,1.0,2017,3
01757,俊裕地基集團,2018-03-01,16.0,-37.85,0.0178,9.94,0.0,0.0,,0.0,0.0906,港元,1.0,2018,3
01757,俊裕地基集團,2019-03-01,-68.0,-37.85,-0.0597,9.94,0.0,0.0,,0.0,0.0858,港元,1.0,2019,3
01758,博駿教育,2015-08-01,26.0,-37.85,0.0602,9.94,0.0,0.0,,0.0,0.0858,港元,1.203,2015,8
01758,博駿教育,2016-08-01,35.0,32.32,0.0812,34.94,0.0,0.0,,0.0,0.0858,港元,1.15955,2016,8
01758,博駿教育,2017-08-01,42.0,20.32,0.0711,-12.36,0.0,0.0,,0.0,0.0858,港元,1.18555,2017,8
01758,博駿教育,2018-08-01,19.0,-53.94,0.0344,-51.6,0.0,0.0,,0.0,1.1331,港元,1.1475,2018,8
01758,博駿教育,2019-08-01,29.0,51.81,0.0328,-4.6,0.0,0.0,,0.0,1.1161,港元,1.0947,2019,8
01759,中油潔能控股,2015-12-01,72.0,51.81,0.0,-4.6,0.0,0.0,,0.0,1.1161,港元,1.17605,2015,12
01759,中油潔能控股,2016-12-01,90.0,25.37,0.0,-4.6,0.0,0.0,,0.0,1.1161,港元,1.11125,2016,12
01759,中油潔能控股,2017-12-01,99.0,9.81,0.0,-4.6,0.0,0.0,,0.0,1.1161,港元,1.1989,2017,12
01759,中油潔能控股,2018-12-01,43.0,-56.55,0.2619,-4.6,0.0,0.0,,0.0,1.6893,港元,1.1386,2018,12
01759,中油潔能控股,2019-12-01,25.0,-42.51,0.1118,-57.33,0.0,0.0,,0.0,1.7805,港元,1.1175,2019,12
01760,英恒科技,2015-12-01,103.0,-42.51,0.0,-57.33,0.0,0.0,,0.0,1.7805,港元,1.1761,2015,12
01760,英恒科技,2016-12-01,104.0,1.42,0.0,-57.33,0.0,0.0,,0.0,1.7805,港元,1.11125,2016,12
01760,英恒科技,2017-12-01,147.0,40.8,0.0,-57.33,0.0,0.0,,0.0,1.7805,港元,1.1989,2017,12
01760,英恒科技,2018-12-01,185.0,25.9,0.2096,-57.33,0.055,0.0,,26.24,1.2559,港元,1.1386,2018,12
01760,英恒科技,2019-12-01,133.0,-28.2,0.1281,-38.9,0.038,0.0,,29.67,1.3374,港元,1.1175,2019,12
01761,寶寶樹集團,2015-12-01,-337.0,-28.2,0.0,-38.9,0.0,0.0,,29.67,1.3374,港元,1.17605,2015,12
01761,寶寶樹集團,2016-12-01,-1039.0,-208.3,0.0,-38.9,0.0,0.0,,29.67,1.3374,港元,1.11125,2016,12
01761,寶寶樹集團,2017-12-01,-1092.0,-5.19,0.0,-38.9,0.0,0.0,,29.67,1.3374,港元,1.1989,2017,12
01761,寶寶樹集團,2018-12-01,599.0,-5.19,0.3302,-38.9,0.0,0.0,,0.0,2.3275,港元,1.1386,2018,12
01761,寶寶樹集團,2019-12-01,-552.0,-5.19,-0.3241,-38.9,0.0,0.0,,0.0,1.9516,港元,1.1175,2019,12
01762,萬咖壹聯,2015-12-01,-19.0,-5.19,-0.3763,-38.9,0.0,0.0,,0.0,1.9516,港元,1.17605,2015,12
01762,萬咖壹聯,2016-12-01,-109.0,-473.45,-1.978,-425.6,0.0,0.0,,0.0,1.9516,港元,1.11125,2016,12
01762,萬咖壹聯,2017-12-01,-174.0,-59.67,-2.9613,-49.71,0.0,0.0,,0.0,1.9516,港元,1.1989,2017,12
01762,萬咖壹聯,2018-12-01,-480.0,-175.92,-0.6148,79.24,0.0,0.0,,0.0,0.8233,港元,1.1386,2018,12
01762,萬咖壹聯,2019-12-01,118.0,-175.92,0.1006,79.24,0.0,0.0,,0.0,0.8233,港元,1.1175,2019,12
01763,中國同輻,2015-12-01,299.0,-175.92,1.4936,79.24,0.0,0.0,,0.0,0.8233,港元,1.17605,2015,12
01763,中國同輻,2016-12-01,291.0,-2.57,1.4557,-2.53,0.0,0.0,,0.0,0.8233,港元,1.11125,2016,12
01763,中國同輻,2017-12-01,325.0,11.73,1.4027,-3.64,0.0,0.0,,0.0,0.8233,港元,1.1989,2017,12
01763,中國同輻,2018-12-01,367.0,12.62,1.3094,-6.65,0.3104,0.0,,23.7,12.4656,港元,1.1386,2018,12
01763,中國同輻,2019-12-01,368.0,-0.01,1.151,-12.85,0.1552,0.0,,13.49,13.1335,港元,1.1175,2019,12
01765,希望教育集團s,2015-12-01,77.0,-0.01,0.0,-12.85,0.0,0.0,,13.49,13.1335,港元,1.1761,2015,12
01765,希望教育集團s,2016-12-01,172.0,124.64,0.0,-12.85,0.0,0.0,,13.49,13.1335,港元,1.11125,2016,12
01765,希望教育集團s,2017-12-01,254.0,47.37,0.0,-12.85,0.0,0.0,,13.49,13.1335,港元,1.1989,2017,12
01765,希望教育集團s,2018-12-01,191.0,-24.68,0.0342,-12.85,0.018,0.0,,52.7,0.71,港元,1.1386,2018,12
01765,希望教育集團s,2019-12-01,547.0,186.33,0.0816,138.82,0.0257,0.0,,31.51,0.71,港元,1.1175,2019,12
01766,中國中車s,2015-12-01,13900.0,2.99,0.5057,-1.16,0.1764,15.36,2.27,34.88,4.1762,港元,1.1761,2015,12
01766,中國中車s,2016-12-01,12546.0,-9.74,0.4556,-9.91,0.2334,14.97,3.42,51.22,4.2701,港元,1.11125,2016,12
01766,中國中車s,2017-12-01,12938.0,3.12,0.4556,-0.01,0.1798,15.3,2.58,39.47,5.0792,港元,1.1989,2017,12
01766,中國中車s,2018-12-01,12872.0,-0.51,0.4441,-2.53,0.1708,8.85,4.35,38.46,5.0964,港元,1.1386,2018,12
01766,中國中車s,2019-12-01,13181.0,2.4,0.4582,3.18,0.1676,8.73,4.19,36.59,5.2915,港元,1.1175,2019,12
01767,TS Wonders,2015-12-01,18.0,2.4,0.0,3.18,0.0,8.73,4.19,36.59,5.2915,港元,5.4825,2015,12
01767,TS Wonders,2016-12-01,31.0,70.92,0.0,3.18,0.0,8.73,4.19,36.59,5.2915,港元,5.3625,2016,12
01767,TS Wonders,2017-12-01,35.0,14.01,0.0438,3.18,0.0,0.0,4.19,0.0,5.2915,港元,5.845,2017,12
01767,TS Wonders,2018-12-01,12.0,-64.87,0.0155,-64.65,0.002,0.0,4.19,12.9,0.0389,港元,5.74,2018,12
01767,TS Wonders,2019-12-01,17.0,37.04,0.0168,8.16,0.0,0.0,4.19,0.0,0.0389,港元,5.78,2019,12
01769,思考樂教育,2016-12-01,12.0,37.04,0.2306,8.16,0.0,0.0,4.19,0.0,0.0389,港元,1.1113,2016,12
01769,思考樂教育,2017-12-01,36.0,207.9,0.7101,207.95,0.0,0.0,4.19,0.0,0.0389,港元,1.1989,2017,12
01769,思考樂教育,2018-12-01,82.0,131.59,1.5597,119.64,0.0,0.0,4.19,0.0,0.0389,港元,1.1386,2018,12
01769,思考樂教育,2019-12-01,106.0,28.82,0.213,-86.34,0.18,0.0,4.19,84.52,1.1128,港元,1.1175,2019,12
01769,思考樂教育,,,,,,,,,,,,,,
01771,新豐泰集團,2015-12-01,30.0,-85.83,0.047,-88.22,0.0,0.0,,0.0,3.1249,港元,1.1761,2015,12
01771,新豐泰集團,2016-12-01,52.0,70.86,0.0889,88.97,0.022,0.0,,24.75,3.0725,港元,1.11125,2016,12
01771,新豐泰集團,2017-12-01,177.0,239.15,0.2997,237.15,0.09,0.0,,30.03,3.5845,港元,1.1989,2017,12
01771,新豐泰集團,2018-12-01,243.0,37.42,0.4099,36.76,0.07,0.0,,17.08,3.7063,港元,1.1386,2018,12
01771,新豐泰集團,2019-12-01,134.0,-44.78,0.2235,-45.47,0.04,0.0,,17.9,3.7905,港元,1.1175,2019,12
01772,贛鋒鋰業s,2015-12-01,257.0,-44.78,0.2352,-45.47,0.0,0.0,,0.0,3.7905,港元,1.17605,2015,12
01772,贛鋒鋰業s,2016-12-01,1241.0,383.65,1.1001,367.73,0.0,0.0,,0.0,3.7905,港元,1.11125,2016,12
01772,贛鋒鋰業s,2017-12-01,2512.0,102.4,2.2659,105.97,0.0,0.0,,0.0,3.7905,港元,1.1989,2017,12
01772,贛鋒鋰業s,2018-12-01,2171.0,-13.57,1.3322,-41.21,0.3416,0.0,,25.64,6.9625,港元,1.1386,2018,12
01772,贛鋒鋰業s,2019-12-01,403.0,-81.43,0.3129,-76.51,0.3353,0.0,,107.14,7.7247,港元,1.1175,2019,12
01773,天立教育s,2015-12-01,19.0,-81.43,0.0,-76.51,0.0,0.0,,107.14,7.7247,港元,1.1761,2015,12
01773,天立教育s,2016-12-01,79.0,305.49,0.0,-76.51,0.0,0.0,,107.14,7.7247,港元,1.11125,2016,12
01773,天立教育s,2017-12-01,157.0,99.07,0.0,-76.51,0.0,0.0,,107.14,7.7247,港元,1.1989,2017,12
01773,天立教育s,2018-12-01,222.0,40.94,0.1252,-76.51,0.0326,0.0,,26.03,1.2393,港元,1.1386,2018,12
01773,天立教育s,2019-12-01,296.0,33.53,0.1446,15.46,0.041,0.0,,28.35,1.3135,港元,1.1175,2019,12
01775,精英匯集團,2015-07-01,31.0,33.53,3.077,15.46,0.0,0.0,,0.0,1.3135,港元,1.0,2015,7
01775,精英匯集團,2016-07-01,31.0,-0.72,3.055,-0.71,0.0,0.0,,0.0,1.3135,港元,1.0,2016,7
01775,精英匯集團,2017-07-01,34.0,12.7,3.482,13.98,0.0,0.0,,0.0,1.3135,港元,1.0,2017,7
01775,精英匯集團,2018-07-01,26.0,-24.82,0.0678,-98.05,0.04,0.0,,59.0,0.3904,港元,1.0,2018,7
01775,精英匯集團,2019-07-01,12.0,-53.92,0.0239,-64.75,0.03,0.0,,125.52,0.3785,港元,1.0,2019,7
01776,廣發証券s,2015-12-01,15526.0,147.71,2.1758,105.12,0.9409,8.94,4.84,43.24,11.9629,港元,1.1761,2015,12
01776,廣發証券s,2016-12-01,8923.0,-42.52,1.1668,-46.37,0.3889,13.87,2.4,33.33,11.4507,港元,1.11125,2016,12
